"id","name","country_id","language_id","region_id","data_value","start_date","end_date","publish_status","view_id","page_url","url_directory","meta_title","meta_description","home_page_id","super_app_id","legacy_template_id","is_mobile","space_between_items","show_on_search_engines","create_date","is_deleted"
3178,[OLD] APP-SEVGILILER-GUNU-LP-2026,1,1,1,"{""componentJson"": [{""id"": 6352, ""displayOrder"": 1}, {""id"": 6353, ""displayOrder"": 2}, {""id"": 6354, ""displayOrder"": 3}, {""id"": 6355, ""displayOrder"": 4}, {""id"": 6356, ""displayOrder"": 5}, {""id"": 6357, ""displayOrder"": 6}]}","2026-01-26 08:40:31","2030-02-02 13:01:41",1,2,sevgililer-gunu-hediyesi-nt,/katalog,"","",95675,0,122728,true,false,0,"2026-02-17 21:40:56.449319",false
3179,[OLD] TEST2601,1,1,1,"{""componentJson"": [{""id"": 6358, ""displayOrder"": 1}]}","2026-01-25 18:55:02.662865","2027-01-25 21:49:57",1,2,test2601,/katalog,test,test,0,0,122788,false,false,0,"2026-02-17 21:40:56.546055",false
3180,[OLD] WEB-KADIN-YENI-SEZON-XSIDE,1,1,1,"{""componentJson"": [{""id"": 6359, ""displayOrder"": 1}]}","2026-02-13 12:11:10","2029-12-31 21:00:00",1,2,xside-kadin,/katalog,"","",0,0,124309,false,false,0,"2026-02-17 21:40:56.631701",false
3181,[OLD] APP-KADIN-YENI-SEZON-XSIDE,1,1,1,"{""componentJson"": [{""id"": 6360, ""displayOrder"": 1}]}","2026-02-13 12:11:10","2029-12-31 21:00:00",1,2,xside-kadin-nt,/katalog,"","",0,0,124310,true,false,0,"2026-02-17 21:40:56.709201",false
3182,[OLD] WEB-ERKEK-YENI-SEZON-XSIDE,1,1,1,"{""componentJson"": [{""id"": 6361, ""displayOrder"": 1}]}","2026-02-13 12:11:10","2029-12-31 21:00:00",1,2,xside-erkek,/katalog,"","",0,0,124311,false,false,0,"2026-02-17 21:40:56.796018",false
3183,[OLD] APP-ERKEK-YENI-SEZON-XSIDE,1,1,1,"{""componentJson"": [{""id"": 6362, ""displayOrder"": 1}]}","2026-02-13 12:11:10","2029-12-31 21:00:00",1,2,xside-erkek-nt,/katalog,"","",0,0,124314,true,false,0,"2026-02-17 21:40:56.886362",false
3184,[OLD] WEB-KADIN-YENI-SEZON-XSIDE-DERGIMIZ,1,1,1,"{""componentJson"": [{""id"": 7537, ""status"": true, ""displayOrder"": 1}]}","2026-02-13 12:03:25","2029-12-31 21:00:00",1,2,xside-kadin-dergimiz,/katalog,"","",0,0,0,false,false,1,"2026-02-17 21:40:56.979876",false
3187,[OLD] APP-ERKEK-YENI-SEZON-XSIDE-DERGIMIZ,1,1,1,"{""componentJson"": [{""id"": 7536, ""status"": true, ""displayOrder"": 1}]}","2026-02-13 12:04:44","2029-12-31 21:00:00",1,2,xside-erkek-dergimiz-nt,/katalog,"","",0,1,0,true,false,1,"2026-02-17 21:40:57.271131",false
3186,[OLD] WEB-ERKEK-YENI-SEZON-XSIDE-DERGIMIZ,1,1,1,"{""componentJson"": [{""id"": 7538, ""status"": true, ""displayOrder"": 1}]}","2026-02-13 12:04:19","2029-12-31 21:00:00",1,2,xside-erkek-dergimiz,/katalog,"","",0,0,0,false,false,1,"2026-02-17 21:40:57.182715",false
3185,[OLD] APP-KADIN-YENI-SEZON-XSIDE-DERGIMIZ,1,1,1,"{""componentJson"": [{""id"": 7539, ""status"": true, ""displayOrder"": 1}]}","2026-02-13 12:03:58","2029-12-31 21:00:00",1,2,xside-kadin-dergimiz-nt,/katalog,"","",0,1,0,true,false,1,"2026-02-17 21:40:57.084468",false
2352,[OLD] WEB-DEALZONE-080126,13,13,126,"{""componentJson"": [{""id"": 4544, ""isActive"": true, ""displayOrder"": 1}, {""id"": 8212, ""isActive"": true, ""displayOrder"": 2}, {""id"": 7601, ""isActive"": true, ""displayOrder"": 3}, {""id"": 7292, ""isActive"": true, ""displayOrder"": 4}, {""id"": 7315, ""isActive"": true, ""displayOrder"": 5}, {""id"": 7230, ""isActive"": true, ""displayOrder"": 6}, {""id"": 7236, ""isActive"": true, ""displayOrder"": 7}, {""id"": 4548, ""isActive"": true, ""displayOrder"": 8}, {""id"": 7238, ""isActive"": true, ""displayOrder"": 9}, {""id"": 7239, ""isActive"": true, ""displayOrder"": 10}]}","2026-02-06 05:25:39.573","2036-01-08 08:24:36",1,8,"","","","",87,0,0,false,false,1,"2026-02-17 21:37:46.988541",false
1888,[OLD] APP-DEALZONE-080126,12,2,126,"{""componentJson"": [{""id"": 8213, ""isActive"": true, ""displayOrder"": 1}, {""id"": 7454, ""isActive"": true, ""displayOrder"": 2}, {""id"": 7710, ""isActive"": true, ""displayOrder"": 3}, {""id"": 7235, ""isActive"": true, ""displayOrder"": 4}, {""id"": 3777, ""isActive"": true, ""displayOrder"": 5}, {""id"": 7237, ""isActive"": true, ""displayOrder"": 6}]}","2026-02-06 11:29:45.882","2036-01-09 15:45:29",1,8,"","","","",504,1,0,true,false,1,"2026-02-13 00:03:37.557935",false
4332,SEPETMODAL  WEB,50,2,1,"{""componentJson"": [{""id"": 7434, ""status"": false, ""displayOrder"": 1}]}","2026-03-31 13:04:29.624","2054-03-06 07:13:23.416",1,2,sepet,"","","",0,0,0,false,false,1,"2026-03-31 13:04:08.1409",false
4333,SEPETMODAL  WEB,50,7,1,"{""componentJson"": [{""id"": 7434, ""status"": false, ""displayOrder"": 1}]}","2026-03-31 13:04:40.936","2054-03-06 07:13:23.416",1,2,sepet,"","","",0,0,0,false,false,1,"2026-03-31 13:04:08.175571",false
3838,WEB-WOMEN-230226,12,2,126,"{""componentJson"": [{""id"": 8222, ""isActive"": true, ""displayOrder"": 1}]}","2026-02-23 20:00:15.884","2036-02-23 17:52:14.89",1,8,"","","","",405,0,0,false,false,1,"2026-02-23 06:55:14.208312",false
3188,[OLD] TEST-CAN-TEST,1,1,1,"{""componentJson"": [{""id"": 6367, ""displayOrder"": 1}]}","2025-08-07 12:56:52","2035-08-07 12:56:58",1,8,"","","","",95683,1,108690,true,true,0,"2026-02-17 21:41:05.494053",false
2086,[OLD] APP COMFY AT HOME,8,2,126,"{""componentJson"": [{""id"": 7603, ""status"": true, ""displayOrder"": 1}]}","2026-01-13 06:12:45","2033-12-31 21:00:00",1,2,comfy-at-home-nt,/catalog,"","",0,1,0,true,false,1,"2026-02-17 21:36:39.573801",false
2351,[OLD] APP-DEALZONE-080126,13,13,126,"{""componentJson"": [{""id"": 8213, ""isActive"": true, ""displayOrder"": 1}, {""id"": 7600, ""isActive"": true, ""displayOrder"": 2}, {""id"": 7291, ""isActive"": true, ""displayOrder"": 3}, {""id"": 7314, ""isActive"": true, ""displayOrder"": 4}, {""id"": 7229, ""isActive"": true, ""displayOrder"": 5}, {""id"": 7235, ""isActive"": true, ""displayOrder"": 6}, {""id"": 4542, ""isActive"": true, ""displayOrder"": 7}, {""id"": 7237, ""isActive"": true, ""displayOrder"": 8}]}","2026-02-06 05:25:48.747","2036-01-08 08:24:29",1,8,"","","","",171,1,0,true,false,1,"2026-02-17 21:37:46.580307",false
3209,[OLD] WEB-OKUL-TRENDI-ANASAYFASI,1,1,1,"{""componentJson"": [{""id"": 6100, ""displayOrder"": 1}]}","2025-08-21 09:14:49","2035-08-21 09:15:00",1,8,"","","","",95708,0,109333,false,false,0,"2026-02-17 21:41:13.747358",false
3210,[OLD] APP-OKUL-TRENDI-ANASAYFASI	,1,1,1,"{""componentJson"": [{""id"": 6101, ""displayOrder"": 1}, {""id"": 6503, ""displayOrder"": 2}, {""id"": 6504, ""displayOrder"": 3}, {""id"": 6104, ""displayOrder"": 4}, {""id"": 6505, ""displayOrder"": 5}, {""id"": 6106, ""displayOrder"": 6}, {""id"": 6107, ""displayOrder"": 7}]}","2025-08-28 14:08:17","2035-08-21 09:18:00",1,8,"","","","",95702,1,109335,true,false,0,"2026-02-17 21:41:14.080152",false
3212,[OLD] APP-YILBASI-YENI-YIL-KOLEKSIYONU-ANASAYFASI-2025,1,1,1,"{""componentJson"": [{""id"": 6338, ""displayOrder"": 1}, {""id"": 6339, ""displayOrder"": 2}, {""id"": 6340, ""displayOrder"": 3}]}","2025-11-13 11:55:20","2035-11-21 11:29:00.510035",1,8,yilbasi-yeni-yil-koleksiyonu-nt,/katalog,"","",439,1,115093,true,true,0,"2026-02-17 21:41:14.491292",false
3214,[OLD] APP-TUM-URUNLER-ANASAYFASI-241125,1,1,1,"{""componentJson"": [{""id"": 6520, ""displayOrder"": 1}, {""id"": 6521, ""displayOrder"": 2}, {""id"": 6522, ""displayOrder"": 3}, {""id"": 6523, ""displayOrder"": 4}, {""id"": 6524, ""displayOrder"": 5}, {""id"": 6525, ""displayOrder"": 6}, {""id"": 6526, ""displayOrder"": 7}, {""id"": 6527, ""displayOrder"": 8}, {""id"": 6528, ""displayOrder"": 9}, {""id"": 6529, ""displayOrder"": 10}, {""id"": 6530, ""displayOrder"": 11}, {""id"": 6531, ""displayOrder"": 12}, {""id"": 6532, ""displayOrder"": 13}, {""id"": 6533, ""displayOrder"": 14}, {""id"": 6534, ""displayOrder"": 15}, {""id"": 6535, ""displayOrder"": 16}, {""id"": 5771, ""displayOrder"": 17}]}","2025-12-31 07:11:48","2035-11-24 05:03:37",1,8,"","","","",95680,1,115211,true,false,0,"2026-02-17 21:41:16.106879",false
3215,[OLD] TEST1901-1,1,1,1,"{""componentJson"": [{""id"": 6536, ""displayOrder"": 1}]}","2026-01-18 21:00:00","2036-01-19 08:35:29.710181",1,8,"","","","",95709,0,122211,false,false,0,"2026-02-17 21:41:16.193399",false
3228,[OLD] WEB-HOMEPAGE-DE-010126,25,4,1,"{""componentJson"": [{""id"": 6561, ""displayOrder"": 1}, {""id"": 6562, ""displayOrder"": 2}]}","2026-01-01 08:00:34","2036-01-01 08:00:42.246427",1,8,"","","","",112,0,120145,false,false,0,"2026-02-17 21:41:26.606687",false
3232,[OLD] DEALZONE-080126,25,4,126,"{""componentJson"": [{""id"": 8212, ""isActive"": true, ""displayOrder"": 1}, {""id"": 7774, ""isActive"": true, ""displayOrder"": 2}, {""id"": 7455, ""isActive"": true, ""displayOrder"": 3}, {""id"": 6568, ""isActive"": true, ""displayOrder"": 4}, {""id"": 6569, ""isActive"": true, ""displayOrder"": 5}, {""id"": 6570, ""isActive"": true, ""displayOrder"": 6}]}","2026-02-05 04:54:25.146","2036-01-09 03:17:57",1,8,"","","","",115,0,0,false,false,1,"2026-02-17 21:41:27.227723",false
3246,[OLD] ,25,1,1,"{""componentJson"": [{""id"": 6591, ""displayOrder"": 1}]}","2025-01-01 00:00:22","2075-01-01 00:00:22",1,2,"",/lp,"Yaz Tatili için Elbise, Plaj Giyim ve Aksesuar - LC Waikiki 2016",www.lcwaikiki.com internet satış mağazası. İyi giyinmek herkesin hakkı,0,0,22429,false,false,0,"2026-02-17 21:41:39.003532",false
3247,[OLD] CHRISTMAS,25,4,1,"{""componentJson"": [{""id"": 6592, ""displayOrder"": 1}]}","2025-11-17 10:35:37.02456","2029-12-31 23:00:00",1,2,christmas,/katalog,christmas,christmas,0,0,114337,false,false,0,"2026-02-17 21:41:39.09536",false
3248,[OLD] CHRISTMAS,25,1,1,"{""componentJson"": [{""id"": 6593, ""displayOrder"": 1}]}","2025-11-17 10:36:26.055051","2029-12-31 23:00:00",1,2,christmas,/katalog,christmas,christmas,0,0,114339,false,false,0,"2026-02-17 21:41:39.186676",false
3506,[OLD] WEB-HOMEPAGE-FRTR-111225,27,1,126,"{""componentJson"": [{""id"": 8212, ""isActive"": true, ""displayOrder"": 1}, {""id"": 7774, ""isActive"": true, ""displayOrder"": 2}, {""id"": 7455, ""isActive"": true, ""displayOrder"": 3}, {""id"": 6783, ""isActive"": true, ""displayOrder"": 4}]}","2026-02-04 23:55:16.452","2035-12-09 20:01:29",1,8,"","","","",128,0,0,false,false,1,"2026-02-17 21:43:01.159062",false
1927,[OLD] WEB-DEALZONE-AL,143,21,126,"{""componentJson"": [{""id"": 8075, ""isActive"": true, ""displayOrder"": 1}, {""id"": 8212, ""isActive"": true, ""displayOrder"": 2}, {""id"": 8078, ""isActive"": true, ""displayOrder"": 3}, {""id"": 3846, ""isActive"": true, ""displayOrder"": 4}, {""id"": 3847, ""isActive"": true, ""displayOrder"": 5}, {""id"": 3848, ""isActive"": true, ""displayOrder"": 6}]}","2026-01-29 04:51:23.979","2036-01-29 05:51:28.554",1,8,"","","","",578,0,0,false,false,1,"2026-02-13 00:06:28.334062",false
3194,[OLD] APP-HOME-ANASAYFASI-YENI-SEZON,1,1,1,"{""componentJson"": [{""id"": 8268, ""isActive"": true, ""displayOrder"": 1}, {""id"": 8169, ""isActive"": true, ""displayOrder"": 2}, {""id"": 8050, ""isActive"": true, ""displayOrder"": 3}, {""id"": 6406, ""isActive"": true, ""displayOrder"": 4}, {""id"": 6407, ""isActive"": true, ""displayOrder"": 5}]}","2026-02-16 03:21:50","2035-08-15 05:01:13",1,8,"","","","",95687,1,0,true,false,1,"2026-02-17 21:41:07.829815",false
2299,[OLD] APP COMFY AT HOME,50,7,126,"{""componentJson"": [{""id"": 7603, ""status"": true, ""displayOrder"": 1}]}","2026-01-13 06:19:18","2033-12-31 21:00:00",1,2,comfy-at-home-nt,/catalog,"","",0,1,0,true,false,1,"2026-02-17 21:37:22.628621",false
3192,[OLD] APP-KOZMETIK-ANASAYFA,1,1,1,"{""componentJson"": [{""id"": 7350, ""isActive"": true, ""displayOrder"": 1}, {""id"": 6395, ""isActive"": true, ""displayOrder"": 2}, {""id"": 7876, ""isActive"": true, ""displayOrder"": 3}, {""id"": 7368, ""isActive"": true, ""displayOrder"": 4}, {""id"": 7371, ""isActive"": true, ""displayOrder"": 5}]}","2026-02-16 08:32:51.285","2035-08-08 11:02:20",1,8,"","","","",95689,1,0,true,true,1,"2026-02-17 21:41:07.386771",false
3207,[OLD] WEB-BUYUK-BEDEN-ANASAYFASI,1,1,1,"{""componentJson"": [{""id"": 6491, ""displayOrder"": 1}, {""id"": 6492, ""displayOrder"": 2}, {""id"": 6493, ""displayOrder"": 3}, {""id"": 6494, ""displayOrder"": 4}, {""id"": 6495, ""displayOrder"": 5}, {""id"": 6496, ""displayOrder"": 6}, {""id"": 6497, ""displayOrder"": 7}]}","2025-11-04 06:51:03","2035-08-18 07:58:13",1,8,"","","","",95703,0,109215,false,false,0,"2026-02-17 21:41:13.348518",false
3630,[OLD] APP-DEALZONE-080126,16,10,126,"{""componentJson"": [{""id"": 8213, ""isActive"": true, ""displayOrder"": 1}, {""id"": 7600, ""isActive"": true, ""displayOrder"": 2}, {""id"": 7291, ""isActive"": true, ""displayOrder"": 3}, {""id"": 7314, ""isActive"": true, ""displayOrder"": 4}, {""id"": 7233, ""isActive"": true, ""displayOrder"": 5}, {""id"": 7235, ""isActive"": true, ""displayOrder"": 6}, {""id"": 6973, ""isActive"": true, ""displayOrder"": 7}, {""id"": 7237, ""isActive"": true, ""displayOrder"": 8}]}","2026-02-05 17:26:45.301","2036-01-08 20:42:36",1,8,"","","","",395,1,0,true,false,1,"2026-02-17 21:43:51.531082",false
1925,[OLD] WEB-DEALZONE-ALEN,143,2,126,"{""componentJson"": [{""id"": 8075, ""isActive"": true, ""displayOrder"": 1}, {""id"": 8212, ""isActive"": true, ""displayOrder"": 2}, {""id"": 8078, ""isActive"": true, ""displayOrder"": 3}, {""id"": 3841, ""isActive"": true, ""displayOrder"": 4}, {""id"": 3842, ""isActive"": true, ""displayOrder"": 5}, {""id"": 3843, ""isActive"": true, ""displayOrder"": 6}]}","2026-01-29 04:50:29.281","2036-01-29 05:50:43.723",1,8,"","","","",576,0,0,false,false,1,"2026-02-13 00:06:28.049476",false
3197,[OLD] WEB-ERKEK-COCUK-ANASAYFASI-YENI-SEZON,1,1,1,"{""componentJson"": [{""id"": 8240, ""isActive"": true, ""displayOrder"": 1}, {""id"": 8197, ""isActive"": true, ""displayOrder"": 2}, {""id"": 8047, ""isActive"": true, ""displayOrder"": 3}, {""id"": 6417, ""isActive"": true, ""displayOrder"": 4}, {""id"": 6418, ""isActive"": true, ""displayOrder"": 5}, {""id"": 6419, ""isActive"": true, ""displayOrder"": 6}]}","2026-02-16 03:17:28","2035-08-15 05:01:54",1,8,"","","","",95694,0,0,false,false,1,"2026-02-17 21:41:08.663277",false
3204,[OLD] APP-KADIN-ANASAYFASI-YENI-SEZON,1,1,1,"{""componentJson"": [{""id"": 8238, ""isActive"": true, ""displayOrder"": 1}, {""id"": 8257, ""isActive"": true, ""displayOrder"": 2}, {""id"": 8163, ""isActive"": true, ""displayOrder"": 3}, {""id"": 8040, ""isActive"": true, ""displayOrder"": 4}, {""id"": 7372, ""isActive"": true, ""displayOrder"": 5}, {""id"": 7739, ""isActive"": true, ""displayOrder"": 6}, {""id"": 7873, ""isActive"": true, ""displayOrder"": 7}]}","2026-02-16 03:10:41","2035-08-15 05:00:13",1,8,"","","","",95679,1,0,true,false,1,"2026-02-17 21:41:11.003696",false
3200,[OLD] APP-KIZ-COCUK-ANASAYFASI-YENI-SEZON,1,1,1,"{""componentJson"": [{""id"": 8263, ""isActive"": true, ""displayOrder"": 1}, {""id"": 8175, ""isActive"": true, ""displayOrder"": 2}, {""id"": 8044, ""isActive"": true, ""displayOrder"": 3}, {""id"": 8225, ""isActive"": true, ""displayOrder"": 4}, {""id"": 6433, ""isActive"": true, ""displayOrder"": 5}, {""id"": 6434, ""isActive"": true, ""displayOrder"": 6}]}","2026-02-16 03:22:37","2035-08-15 05:01:54",1,8,"","","","",95685,1,0,true,false,1,"2026-02-17 21:41:09.565539",false
3196,[OLD] APP-BEBEK-ANASAYFASI-YENI- SEZON,1,1,1,"{""componentJson"": [{""id"": 8265, ""isActive"": true, ""displayOrder"": 1}, {""id"": 8179, ""isActive"": true, ""displayOrder"": 2}, {""id"": 8048, ""isActive"": true, ""displayOrder"": 3}, {""id"": 6413, ""isActive"": true, ""displayOrder"": 4}, {""id"": 6414, ""isActive"": true, ""displayOrder"": 5}, {""id"": 7874, ""isActive"": true, ""displayOrder"": 6}]}","2026-02-16 03:22:15","2035-08-15 05:00:15",1,8,"","","","",95686,1,0,true,false,1,"2026-02-17 21:41:08.43624",false
3191,[OLD] WEB-KOZMETIK-ANASAYFA	,1,1,1,"{""componentJson"": [{""id"": 7318, ""isActive"": true, ""displayOrder"": 1}, {""id"": 7363, ""isActive"": true, ""displayOrder"": 2}, {""id"": 7877, ""isActive"": true, ""displayOrder"": 3}, {""id"": 7366, ""isActive"": true, ""displayOrder"": 4}, {""id"": 7367, ""isActive"": true, ""displayOrder"": 5}, {""id"": 7369, ""isActive"": true, ""displayOrder"": 6}, {""id"": 7370, ""isActive"": true, ""displayOrder"": 7}]}","2026-02-16 08:32:39.008","2035-08-10 21:00:21",1,8,"","","","",95699,0,0,false,true,1,"2026-02-17 21:41:06.975606",false
3208,[OLD] APP-BUYUK-BEDEN-ANASAYFASI,1,1,1,"{""componentJson"": [{""id"": 6498, ""displayOrder"": 1}, {""id"": 6499, ""displayOrder"": 2}, {""id"": 6500, ""displayOrder"": 3}, {""id"": 6501, ""displayOrder"": 4}, {""id"": 6502, ""displayOrder"": 5}]}","2025-08-18 09:02:35","2035-08-18 08:07:54",1,8,"","","","",95704,1,109217,true,false,0,"2026-02-17 21:41:13.634398",false
3211,[OLD] YILBASI-YENI-YIL-KOLEKSIYONU-ANASAYFASI-2025,1,1,1,"{""componentJson"": [{""id"": 6333, ""displayOrder"": 1}, {""id"": 6334, ""displayOrder"": 2}, {""id"": 6335, ""displayOrder"": 3}, {""id"": 6336, ""displayOrder"": 4}, {""id"": 6337, ""displayOrder"": 5}]}","2024-11-21 18:23:45","2035-11-21 11:28:00",1,8,yilbasi-yeni-yil-koleksiyonu,/katalog,"","",438,0,115092,false,true,0,"2026-02-17 21:41:14.341595",false
3213,[OLD] WEB-TUM-URUNLER-ANASAYFASI-241125,1,1,1,"{""componentJson"": [{""id"": 6506, ""displayOrder"": 1}, {""id"": 6507, ""displayOrder"": 2}, {""id"": 6508, ""displayOrder"": 3}, {""id"": 6509, ""displayOrder"": 4}, {""id"": 6510, ""displayOrder"": 5}, {""id"": 6511, ""displayOrder"": 6}, {""id"": 6512, ""displayOrder"": 7}, {""id"": 6513, ""displayOrder"": 8}, {""id"": 6514, ""displayOrder"": 9}, {""id"": 6515, ""displayOrder"": 10}, {""id"": 6516, ""displayOrder"": 11}, {""id"": 6517, ""displayOrder"": 12}, {""id"": 6518, ""displayOrder"": 13}, {""id"": 6519, ""displayOrder"": 14}]}","2026-01-22 12:53:44.755543","2035-11-24 05:00:08",1,8,"","","","",95676,0,115203,false,false,0,"2026-02-17 21:41:15.220143",false
3216,[OLD] KIDS-BABY-DE,25,4,1,"{""componentJson"": [{""id"": 6537, ""displayOrder"": 1}, {""id"": 6538, ""displayOrder"": 2}, {""id"": 6539, ""displayOrder"": 3}, {""id"": 6540, ""displayOrder"": 4}, {""id"": 6541, ""displayOrder"": 5}, {""id"": 6542, ""displayOrder"": 6}, {""id"": 6543, ""displayOrder"": 7}]}","2025-09-09 14:24:42.037414","2035-09-09 14:25:20.602323",1,8,"","","","",114,0,24539,false,false,0,"2026-02-17 21:41:25.104134",false
3217,[OLD] KIDS-BABY-DETR,25,1,1,"{""componentJson"": [{""id"": 6544, ""displayOrder"": 1}, {""id"": 6545, ""displayOrder"": 2}, {""id"": 6546, ""displayOrder"": 3}, {""id"": 6547, ""displayOrder"": 4}, {""id"": 6548, ""displayOrder"": 5}, {""id"": 6549, ""displayOrder"": 6}, {""id"": 6550, ""displayOrder"": 7}]}","2025-09-09 14:39:18.333875","2035-09-09 14:39:20.650345",1,8,"","","","",119,0,24543,false,false,0,"2026-02-17 21:41:25.510281",false
2296,[OLD] COMFY AT HOME,50,2,126,"{""componentJson"": [{""id"": 7602, ""status"": true, ""displayOrder"": 1}, {""id"": 7604, ""status"": true, ""displayOrder"": 2}, {""id"": 7605, ""status"": true, ""displayOrder"": 3}, {""id"": 7606, ""status"": true, ""displayOrder"": 4}]}","2026-01-13 06:17:48.655","2029-12-31 21:00:00",1,2,comfy-at-home,/catalog,"","",0,0,0,false,false,1,"2026-02-17 21:37:21.992635",false
3229,[OLD] WEB-HOMEPAGE-DETR-010126,25,1,1,"{""componentJson"": [{""id"": 6563, ""displayOrder"": 1}, {""id"": 6564, ""displayOrder"": 2}]}","2026-01-01 08:00:45","2036-01-01 08:00:57.485423",1,8,"","","","",116,0,120147,false,false,0,"2026-02-17 21:41:26.766168",false
3230,[OLD] APP-HOMEPAGE-DE,25,4,1,"{""componentJson"": [{""id"": 6565, ""displayOrder"": 1}]}","2026-01-07 10:25:25.817474","2036-01-07 10:25:29.707673",1,8,"","","","",508,1,121061,true,false,0,"2026-02-17 21:41:26.864984",false
3231,[OLD] APP-HOMEPAGE-DETR,25,1,1,"{""componentJson"": [{""id"": 6566, ""displayOrder"": 1}]}","2026-01-07 10:30:02.840545","2036-01-07 10:30:29.7053",1,8,"","","","",509,1,121062,true,false,0,"2026-02-17 21:41:26.96301",false
3227,[OLD] WOMEN-DETR-111225,25,1,1,"{""componentJson"": [{""id"": 6560, ""displayOrder"": 1}]}","2026-02-16 10:28:43.009908","2026-02-23 06:58:33.399478",4,8,"","","","",117,0,117792,false,false,0,"2026-02-17 21:41:26.465807",false
3236,[OLD] APP-WOMEN-DE,25,4,1,"{""componentJson"": [{""id"": 6581, ""displayOrder"": 1}]}","2026-02-16 10:27:03.891932","2026-02-23 07:04:30.753816",4,8,"","","","",510,1,121363,true,false,0,"2026-02-17 21:41:28.05064",false
3224,[OLD] BOYS-DETR-111225,25,1,1,"{""componentJson"": [{""id"": 6557, ""displayOrder"": 1}]}","2026-02-17 12:00:08.771963","2026-02-23 10:28:20.552453",4,8,"","","","",299,0,117789,false,false,0,"2026-02-17 21:41:26.178209",false
3219,[OLD] BOYS-DE-111225,25,4,1,"{""componentJson"": [{""id"": 6552, ""displayOrder"": 1}]}","2026-02-17 11:59:23.030385","2026-02-23 10:28:34.95479",4,8,"","","","",296,0,117784,false,false,0,"2026-02-17 21:41:25.693022",false
3226,[OLD] MEN-DETR-111225,25,1,1,"{""componentJson"": [{""id"": 6559, ""displayOrder"": 1}]}","2026-02-17 11:10:16.321888","2026-02-23 12:26:34.897414",4,8,"","","","",118,0,117791,false,false,0,"2026-02-17 21:41:26.370217",false
3221,[OLD] MEN-DE-111225,25,4,1,"{""componentJson"": [{""id"": 6554, ""displayOrder"": 1}]}","2026-02-17 11:08:06.890078","2026-02-23 12:29:26.226225",4,8,"","","","",113,0,117786,false,false,0,"2026-02-17 21:41:25.904978",false
3218,[OLD] BABY-DE-111225,25,4,1,"{""componentJson"": [{""id"": 6551, ""displayOrder"": 1}]}","2026-02-17 07:38:00.733173","2026-02-23 12:49:22.377028",4,8,"","","","",297,0,117783,false,false,0,"2026-02-17 21:41:25.601539",false
3223,[OLD] BABY-DETR-111225,25,1,1,"{""componentJson"": [{""id"": 6556, ""displayOrder"": 1}]}","2026-02-17 07:39:43.775458","2026-02-23 12:49:29.680087",4,8,"","","","",300,0,117788,false,false,0,"2026-02-17 21:41:26.085247",false
3220,[OLD] GIRLS-DE-111225,25,4,1,"{""componentJson"": [{""id"": 6553, ""displayOrder"": 1}]}","2026-02-16 10:27:24","2026-02-23 13:36:59.777668",4,8,"","","","",295,0,117785,false,false,0,"2026-02-17 21:41:25.797769",false
3225,[OLD] GIRLS-DETR-111225,25,1,1,"{""componentJson"": [{""id"": 6558, ""displayOrder"": 1}]}","2026-02-16 10:28:53","2026-02-23 13:37:19.161341",4,8,"","","","",298,0,117790,false,false,0,"2026-02-17 21:41:26.281378",false
3238,[OLD] APP-GIRLS-DE,25,4,1,"{""componentJson"": [{""id"": 6583, ""displayOrder"": 1}]}","2026-02-16 10:26:57","2026-02-23 13:46:11.49706",4,8,"","","","",512,1,121365,true,false,0,"2026-02-17 21:41:28.285705",false
3237,[OLD] APP-MEN-DE,25,4,1,"{""componentJson"": [{""id"": 6582, ""displayOrder"": 1}]}","2026-02-17 11:08:13.138925","2026-02-23 13:46:22.24138",4,8,"","","","",511,1,121364,true,false,0,"2026-02-17 21:41:28.169314",false
2416,[OLD] COMFY AT HOME,13,13,126,"{""componentJson"": [{""id"": 7602, ""status"": true, ""displayOrder"": 1}, {""id"": 7604, ""status"": true, ""displayOrder"": 2}, {""id"": 7605, ""status"": true, ""displayOrder"": 3}, {""id"": 7606, ""status"": true, ""displayOrder"": 4}]}","2026-01-13 13:03:28.618","2029-12-31 21:00:00",1,2,comfy-at-home,/کەتەلۆگ,"","",0,0,0,false,false,1,"2026-02-17 21:38:06.35859",false
3532,[OLD] APP-DEALZONE-080126,9,3,126,"{""componentJson"": [{""id"": 8213, ""isActive"": true, ""displayOrder"": 1}, {""id"": 7773, ""isActive"": true, ""displayOrder"": 2}, {""id"": 7454, ""isActive"": true, ""displayOrder"": 3}, {""id"": 7235, ""isActive"": true, ""displayOrder"": 4}, {""id"": 7237, ""isActive"": true, ""displayOrder"": 5}]}","2026-02-06 05:30:36.719","2036-01-09 11:48:57",1,8,"","","","",507,1,0,true,false,1,"2026-02-17 21:43:09.73937",false
2692,[OLD] APP COMFY AT HOME,125,9,126,"{""componentJson"": [{""id"": 7603, ""status"": true, ""displayOrder"": 1}]}","2026-01-20 11:50:00.545","2029-12-31 21:00:00",1,2,comfy-at-home-nt,/katalog,"","",0,1,0,true,false,1,"2026-02-17 21:39:08.315112",false
3534,[OLD] APP-HOME-RU,9,3,1,"{""componentJson"": [{""id"": 6819, ""displayOrder"": 1}]}","2026-02-06 10:17:03.102303","2026-04-13 07:09:19.221655",4,8,"","","","",583,1,123917,true,false,0,"2026-02-17 21:43:10.135051",false
